date,average,count,min,max,company_name,measurement_network_name,measurement_network_displayname,measurement_network_id,measurement_network_tag
2022-03-21T09:00:00,40481,7,32456,51848,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-21T10:00:00,56628,8,18781,225761,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-21T11:00:00,23408,8,14126,53522,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-21T12:00:00,36310,8,20440,52118,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-21T13:00:00,28899,8,16733,70745,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-21T14:00:00,33283,9,18058,61843,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-21T15:00:00,37774,8,18725,70270,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-21T16:00:00,70985,8,18061,186723,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-21T17:00:00,32445,8,18136,50652,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-21T18:00:00,45959,8,17789,161117,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-21T19:00:00,26929,8,16708,45209,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-21T20:00:00,39664,8,17201,100233,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-21T21:00:00,29909,8,15671,89868,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-21T22:00:00,29361,8,18612,82584,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-21T23:00:00,34890,8,19269,51646,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-22T00:00:00,27793,8,19014,46066,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-22T01:00:00,30824,9,16034,44129,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-22T02:00:00,33538,8,20151,68586,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-22T03:00:00,25199,8,15579,44871,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-22T04:00:00,27680,7,16702,41878,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-22T05:00:00,24482,8,16798,43292,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-22T06:00:00,49296,9,18578,101188,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-22T07:00:00,33379,8,17165,55939,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-22T08:00:00,25066,8,17647,43434,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-22T09:00:00,43823,8,19849,142797,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-22T10:00:00,25976,8,15917,45319,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-22T11:00:00,29006,9,19547,47277,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-22T12:00:00,41398,8,17112,158630,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-22T13:00:00,42231,8,19347,150651,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-22T14:00:00,29155,8,13717,40960,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-22T15:00:00,31856,8,17578,56008,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-22T16:00:00,26296,8,15851,53893,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-22T17:00:00,142805,8,17051,926821,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-22T18:00:00,33286,8,17296,78824,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-22T19:00:00,27584,9,19556,38338,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-22T20:00:00,27848,8,15780,50606,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-22T21:00:00,77026,8,28469,208030,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-22T22:00:00,31424,8,20158,51935,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-22T23:00:00,34797,8,17203,79601,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-23T00:00:00,37046,9,17231,120444,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-23T01:00:00,22664,8,15113,35316,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-23T02:00:00,27547,8,18630,43637,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-23T03:00:00,27855,8,18512,47407,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-23T04:00:00,30523,8,15057,47010,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-23T05:00:00,24352,9,15713,45811,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-23T06:00:00,22853,7,17215,46038,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-23T07:00:00,25884,8,18790,33514,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-23T08:00:00,28331,8,15602,60165,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-23T09:00:00,29573,8,17965,67475,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-23T10:00:00,54277,8,17444,199457,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-23T11:00:00,25534,9,17086,46009,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-23T12:00:00,26530,7,18348,36483,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-23T13:00:00,22824,8,16185,46421,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-23T14:00:00,37793,8,17630,57509,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-23T15:00:00,27751,8,17566,46690,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-23T16:00:00,26785,8,15734,59712,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-23T17:00:00,20439,8,16896,31524,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-23T18:00:00,29157,8,17016,56731,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-23T19:00:00,28071,8,16781,48061,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-23T20:00:00,28771,7,18688,40186,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-23T21:00:00,31041,9,17589,52477,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-23T22:00:00,26690,8,14907,45374,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-23T23:00:00,21368,8,17730,25909,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-24T00:00:00,30305,8,17816,50290,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-24T01:00:00,29746,8,20815,42431,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-24T02:00:00,26167,8,17154,37810,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-24T03:00:00,29824,8,18718,45887,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-24T04:00:00,30274,7,17368,61332,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-24T05:00:00,30520,8,16545,67833,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-24T06:00:00,25298,9,15684,39145,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-24T07:00:00,31436,7,17480,77706,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-24T08:00:00,38145,8,21758,65185,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-24T09:00:00,34272,8,17959,75438,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-24T10:00:00,30198,8,17263,55013,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-24T11:00:00,33499,7,21506,58519,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-24T12:00:00,79712,9,18932,390458,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-24T13:00:00,27084,8,16441,50259,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-24T14:00:00,25708,8,18248,41807,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-24T15:00:00,35255,8,17166,71386,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-24T16:00:00,25442,8,17079,47767,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-24T17:00:00,26226,8,17678,47019,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-24T18:00:00,28403,8,17079,44452,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-24T19:00:00,21631,8,17554,28832,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-24T20:00:00,29647,9,18765,57096,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-24T21:00:00,63280,8,16943,294271,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-24T22:00:00,31360,7,16217,108726,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-24T23:00:00,32113,8,18149,65723,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-25T00:00:00,21589,8,17208,37652,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-25T01:00:00,19498,8,16411,21663,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-25T02:00:00,35416,8,17487,101483,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-25T03:00:00,37375,7,15299,109085,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-25T04:00:00,37028,8,15884,109402,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-25T05:00:00,27924,8,15800,42595,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-25T06:00:00,26965,7,19402,52055,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-25T07:00:00,31967,8,25627,38532,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-25T08:00:00,45656,8,19475,119969,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-25T09:00:00,28448,9,18722,48276,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-25T10:00:00,44737,8,18489,118089,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-25T11:00:00,34361,8,17982,104272,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-25T12:00:00,26820,8,14822,56912,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-25T13:00:00,20465,8,16392,29731,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-25T14:00:00,21569,8,15950,39630,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-25T15:00:00,30807,9,16638,69093,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-25T16:00:00,27787,7,15789,52382,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-25T17:00:00,24589,7,17750,44287,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-25T18:00:00,140206,8,16912,910379,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-25T19:00:00,53830,8,16234,206126,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-25T20:00:00,47020,8,15949,109788,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-25T21:00:00,37462,9,20205,66388,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-25T22:00:00,38776,8,18258,139915,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-25T23:00:00,22096,8,15898,44099,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-26T00:00:00,25482,8,17917,32976,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-26T01:00:00,26178,8,16382,56055,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-26T02:00:00,27549,9,18038,45716,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-26T03:00:00,25037,7,18218,48596,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-26T04:00:00,33301,8,17251,62496,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-26T05:00:00,39007,8,18063,115044,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-26T06:00:00,26084,8,15069,41320,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-26T07:00:00,31168,9,18846,60497,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-26T08:00:00,42655,7,19641,112691,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-26T09:00:00,59388,8,18119,234987,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-26T10:00:00,27267,8,17919,50467,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-26T11:00:00,59490,7,18262,150620,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-26T12:00:00,28813,8,18531,45321,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-26T13:00:00,78749,8,17715,333718,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-26T14:00:00,24088,7,18274,36210,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-26T15:00:00,26767,8,16768,40548,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-26T16:00:00,25112,8,17383,50348,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-26T17:00:00,29830,9,18805,56690,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-26T18:00:00,61249,8,17053,195390,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-26T19:00:00,22018,8,16413,25993,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-26T20:00:00,49595,8,19451,149714,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-26T21:00:00,35200,8,18580,55503,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-26T22:00:00,39273,8,17909,104677,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-26T23:00:00,29651,9,17080,48910,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-27T00:00:00,72519,8,16194,304984,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-27T01:00:00,38682,8,18063,90630,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-27T02:00:00,38003,7,17058,78391,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-27T03:00:00,26520,8,16728,51712,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-27T04:00:00,23409,8,17276,49945,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-27T05:00:00,26516,8,15978,42979,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-27T06:00:00,29749,9,17305,70214,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-27T07:00:00,24605,8,17539,36790,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-27T08:00:00,32775,8,13258,88793,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-27T09:00:00,33356,8,17066,81200,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-27T10:00:00,41133,8,18009,110088,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-27T11:00:00,25514,9,16799,47741,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-27T12:00:00,24318,8,17874,43794,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-27T13:00:00,42517,8,19026,132240,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-27T14:00:00,28355,8,14358,56904,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-27T15:00:00,28845,8,17527,47647,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-27T16:00:00,89751,8,18355,525180,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-27T17:00:00,30315,8,18459,52998,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-27T18:00:00,74161,10,19609,361979,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-27T19:00:00,29971,8,15585,52904,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-27T20:00:00,38213,8,17664,62186,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-27T21:00:00,22100,8,16784,36069,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-27T22:00:00,36372,8,19238,80357,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-27T23:00:00,39827,7,17556,83037,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-28T00:00:00,31863,8,18213,47265,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-28T01:00:00,35051,8,18810,57432,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-28T02:00:00,21490,7,18181,30493,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-28T03:00:00,28118,8,18888,46112,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-28T04:00:00,43604,8,16655,159045,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-28T05:00:00,30221,9,18366,44057,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-28T06:00:00,30450,8,18781,62222,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-28T07:00:00,32055,8,17069,69383,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-28T08:00:00,32932,8,17505,60813,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-28T09:00:00,22264,8,16204,37156,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-28T10:00:00,42557,8,17759,113588,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-28T11:00:00,33117,9,18136,66838,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-28T12:00:00,20446,8,17540,25980,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-28T13:00:00,38291,7,17665,54097,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-28T14:00:00,21829,8,16755,39384,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-28T15:00:00,29095,9,18826,50668,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-28T16:00:00,25487,8,16747,53721,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-28T17:00:00,21420,8,16430,30878,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-28T18:00:00,30113,8,18633,46679,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-28T19:00:00,40325,8,20664,64630,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-28T20:00:00,49142,8,15938,200678,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-28T21:00:00,43721,9,17058,125362,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-28T22:00:00,30115,8,15511,49502,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-28T23:00:00,64543,8,20759,284519,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-29T00:00:00,36439,8,18617,56705,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-29T01:00:00,24013,8,16831,46394,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-29T02:00:00,35225,9,18647,59510,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-29T03:00:00,35032,8,17009,104832,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-29T04:00:00,21683,8,15348,30080,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-29T05:00:00,24632,8,17679,44470,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-29T06:00:00,26197,8,15209,65819,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-29T07:00:00,59821,9,17867,299927,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-29T08:00:00,29422,7,18501,42449,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
2022-03-29T09:00:00,58202,8,18129,253725,Microsoft Azure,azure-uaenorth,Microsoft Azure UAE North (Dubai),1163,azure_uaenorth
